IDProduto,CodProd,Preco,PrecoProm,DataPromInicio,DataPromFim
4714196,P13146-8/1,35,"10,5",03/01/2017 00:00,01/01/2049 00:00
4714204,13147,51,44,24/03/2016 12:00,01/01/2049 00:00
4714206,13147-1/1,51,44,24/03/2016 12:00,01/01/2049 00:00
4714209,P13147-8/1,44,"13,2",03/01/2017 00:00,01/01/2049 00:00
5473919,13147-26/1,57,"50,6",24/03/2016 12:00,01/01/2049 00:00
5600024,6013237,"25,185","21,9",03/01/2017 00:00,01/01/2049 00:00
5616218,6013237-1,"21,85",19,03/01/2017 00:00,01/01/2049 00:00
5616219,6013237-25,"25,185","21,9",03/01/2017 00:00,01/01/2049 00:00
5616220,6013237-26,"25,185","21,9",03/01/2017 00:00,01/01/2049 00:00
5616265,6013246-1/1,"49,45",43,03/01/2017 00:00,01/01/2049 00:00
5616266,6013246-25/1,"56,925","49,5",03/01/2017 00:00,01/01/2049 00:00
5616267,6013246-26/1,"56,925","49,5",03/01/2017 00:00,01/01/2049 00:00
5600034,6013246,"56,925","49,5",03/01/2017 00:00,01/01/2049 00:00
5600035,6013247,"72,795","63,3",03/01/2017 00:00,01/01/2049 00:00
5616268,6013247-1/1,"63,25",55,03/01/2017 00:00,01/01/2049 00:00
5616269,6013247-25/1,"72,795","63,3",03/01/2017 00:00,01/01/2049 00:00
5616270,6013247-26/1,"72,795","63,3",03/01/2017 00:00,01/01/2049 00:00
5616300,6013256-1/1,23,20,03/01/2017 00:00,01/01/2049 00:00
5616301,6013256-1/2,23,20,03/01/2017 00:00,01/01/2049 00:00
5616302,6013256-1/27,23,20,03/01/2017 00:00,01/01/2049 00:00
5616303,6013256-1/28,23,20,03/01/2017 00:00,01/01/2049 00:00
5616304,6013256-1/29,23,20,03/01/2017 00:00,01/01/2049 00:00
5616305,6013256-1/3,23,20,03/01/2017 00:00,01/01/2049 00:00
5616306,6013256-1/30,23,20,03/01/2017 00:00,01/01/2049 00:00
5616307,6013256-25/1,"26,45",23,03/01/2017 00:00,01/01/2049 00:00
5616308,6013256-25/2,"26,45",23,03/01/2017 00:00,01/01/2049 00:00
5616309,6013256-26/1,"26,45",23,03/01/2017 00:00,01/01/2049 00:00
5616310,6013256-26/2,"26,45",23,03/01/2017 00:00,01/01/2049 00:00
5616311,6013256-26/27,"26,45",23,03/01/2017 00:00,01/01/2049 00:00
5616312,6013256-26/28,"26,45",23,03/01/2017 00:00,01/01/2049 00:00
5616313,6013256-26/29,"26,45",23,03/01/2017 00:00,01/01/2049 00:00
5616314,6013256-26/3,"26,45",23,03/01/2017 00:00,01/01/2049 00:00
5616315,6013256-26/30,"26,45",23,03/01/2017 00:00,01/01/2049 00:00
5600040,6013256,"26,45",23,03/01/2017 00:00,01/01/2049 00:00
3192085,1442,17,"5,1",08/03/2015 00:00,01/01/2049 00:00
4024694,P1442-8/1,17,"5,1",03/01/2017 00:00,01/01/2049 00:00
4024695,1442-1/5,17,"14,45",08/03/2015 00:00,01/01/2049 00:00
4024696,1442-8/7,17,"14,45",08/03/2015 00:00,01/01/2049 00:00
4024697,1442-1/1,17,"14,45",08/03/2015 00:00,01/01/2049 00:00
4024699,1442-1/7,17,"14,45",08/03/2015 00:00,01/01/2049 00:00
5475049,1442-26/1,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5475050,1442-26/7,"22,54","19,6",03/01/2017 00:00,01/01/2049 00:00
5597406,601467,"33,35",29,03/01/2017 00:00,01/01/2049 00:00
5623459,601467-1/1,"33,35",29,03/01/2017 00:00,01/01/2049 00:00
5623460,601467-1/2,"33,35",29,03/01/2017 00:00,01/01/2049 00:00
5623461,601467-1/27,"33,35",29,03/01/2017 00:00,01/01/2049 00:00
5623462,601467-1/28,"33,35",29,03/01/2017 00:00,01/01/2049 00:00
5623463,601467-1/29,"33,35",29,03/01/2017 00:00,01/01/2049 00:00
5623464,601467-1/30,"33,35",29,03/01/2017 00:00,01/01/2049 00:00
5623465,601467-26/1,"33,35",29,03/01/2017 00:00,01/01/2049 00:00
5623466,601467-26/2,"38,41","33,4",03/01/2017 00:00,01/01/2049 00:00
5623467,601467-26/27,"38,41","33,4",03/01/2017 00:00,01/01/2049 00:00
5623468,601467-26/28,"38,41","33,4",03/01/2017 00:00,01/01/2049 00:00
5623469,601467-26/29,"38,41","33,4",03/01/2017 00:00,01/01/2049 00:00
5623470,601467-26/30,"38,41","33,4",03/01/2017 00:00,01/01/2049 00:00
5683837,601467-26/1,"38,41","33,4",03/01/2017 00:00,01/01/2049 00:00
4024700,1420-1,32,26,08/03/2015 00:00,01/01/2049 00:00
4024701,1420-8,26,"19,9",08/03/2015 00:00,01/01/2049 00:00
5475040,1420-26,"34,385","29,9",03/01/2017 00:00,01/01/2049 00:00
2251658,1420,32,26,08/03/2015 00:00,01/01/2049 00:00
2743842,13103,52,45,03/01/2017 00:00,01/01/2049 00:00
4024702,13103-1,52,"44,2",08/03/2015 00:00,01/01/2049 00:00
4024703,13103-2,52,45,05/01/2017 00:00,01/01/2049 00:00
4024704,13103-8,52,"44,2",08/03/2015 00:00,01/01/2049 00:00
4295136,13103e,52,"29,9",20/10/2016 00:00,01/01/2049 00:00
4295144,13103e -2,52,"29,9",20/10/2016 00:00,01/01/2049 00:00
5474365,1350-26,"129,8","97,8",13/06/2017 00:00,01/01/2049 00:00
5687387,1350-25/1,"129,8","97,8",01/01/2017 00:00,01/01/2049 00:00
4024705,1350-1,85,"65,45",08/03/2015 00:00,01/01/2049 00:00
4024706,1350-2,85,"65,45",08/03/2015 00:00,01/01/2049 00:00
4024707,1350-25/2,"129,8","97,8",03/01/2017 00:00,01/01/2049 00:00
2251584,1350,"97,75",85,30/05/2017 00:00,01/01/2049 00:00
5625273,6013220-25,"35,9","25,2",19/04/2017 00:00,01/01/2049 00:00
5529470,6013220,"31,9","24,9",09/12/2016 00:00,01/01/2049 00:00
5529471,6013220-1,"31,9","24,9",09/12/2016 00:00,01/01/2049 00:00
5529472,6013220-26,"35,9","25,2",09/12/2016 00:00,01/01/2049 00:00
4439665,P13131,15,"4,5",03/01/2017 00:00,01/01/2049 00:00
4440567,13131-1,"17,47",15,24/03/2016 12:00,01/01/2049 00:00
4440568,P13131-8,15,"4,5",03/01/2017 00:00,01/01/2049 00:00
5473773,13131-26,"19,8","17,3",24/03/2016 12:00,01/01/2049 00:00
4024774,1337-1,12,"5,99",08/03/2015 00:00,01/01/2049 00:00
4024775,P1337-8,7,"2,1",03/01/2017 00:00,01/01/2049 00:00
2251682,P1337,7,"2,1",03/01/2017 00:00,01/01/2049 00:00
5600026,6013239,"17,9",15,03/01/2017 00:00,01/01/2049 00:00
5616224,6013239-1,"17,9",15,03/01/2017 00:00,01/01/2049 00:00
5616225,6013239-2,"17,25",15,03/01/2017 00:00,01/01/2049 00:00
5616226,6013239-25,"19,9","17,3",03/01/2017 00:00,01/01/2049 00:00
5616227,6013239-26,"19,9","17,3",03/01/2017 00:00,01/01/2049 00:00
2251683,1318,"11,2","9,09",08/03/2015 00:00,01/01/2049 00:00
4024776,1318-1,"11,2","9,09",08/03/2015 00:00,01/01/2049 00:00
4024777,1318-8,"11,2","9,09",08/03/2015 00:00,01/01/2049 00:00
4441374,10118,"74,865","65,10",08/03/2015 00:00,01/01/2049 00:00
4441379,10118-1,"74,865","65,10",08/03/2015 00:00,01/01/2049 00:00
4024727,12163-1,63,"53,55",08/03/2015 00:00,01/01/2049 00:00
4024728,12163-8,44,"53,55",08/03/2015 00:00,01/01/2049 00:00
2251661,12163,63,"53,55",08/03/2015 00:00,01/01/2049 00:00
5474316,12163-26,"83,375","72,5",03/01/2017 00:00,01/01/2049 00:00
5474314,12161-26,"58,19","50,6",03/01/2017 00:00,01/01/2049 00:00
2251662,12161,44,34,08/03/2015 00:00,01/01/2049 00:00
4024729,12161-1,44,34,08/03/2015 00:00,01/01/2049 00:00
4024730,12161-8,44,34,08/03/2015 00:00,01/01/2049 00:00
4024731,12162-1,50,"42,5",08/03/2015 00:00,01/01/2049 00:00
4024732,12162-8,50,"42,5",08/03/2015 00:00,01/01/2049 00:00
2251663,12162,50,"42,5",08/03/2015 00:00,01/01/2049 00:00
5474306,12162-26,"66,125","57,5",03/01/2017 00:00,01/01/2049 00:00
5600128,6010180,"185,15",161,03/01/2017 00:00,01/01/2049 00:00
5686079,6010180-1,"185,15",161,03/01/2017 00:00,01/01/2049 00:00
5686080,6010180-26,0,0,03/01/2017 00:00,01/01/2049 00:00
5686077,6010179-1,"173,88","151,2",03/01/2017 00:00,01/01/2049 00:00
5686078,6010179-26,0,0,03/01/2017 00:00,01/01/2049 00:00
5600127,6010179,"173,88","151,2",03/01/2017 00:00,01/01/2049 00:00
5600126,6010178,"148,35",129,03/01/2017 00:00,01/01/2049 00:00
5686075,6010178-1,"148,35",129,03/01/2017 00:00,01/01/2049 00:00
5686076,6010178-26,0,0,03/01/2017 00:00,01/01/2049 00:00
5600125,6010177,"106,26","92,4",03/01/2017 00:00,01/01/2049 00:00
5686073,6010177-1,"106,26","92,4",03/01/2017 00:00,01/01/2049 00:00
5686074,6010177-26,0,0,03/01/2017 00:00,01/01/2049 00:00
4024618,10100-1,"122,7","104,22",08/03/2015 00:00,01/01/2049 00:00
3758845,10100,"122,7","104,22",08/03/2015 00:00,01/01/2049 00:00
3758846,10101,"131,76",112,24/03/2016 12:00,01/01/2049 00:00
4024619,10101-1,"131,76",112,24/03/2016 12:00,01/01/2049 00:00
5315836,6010126,"185,15",161,11/06/2016 00:00,01/01/2049 00:00
5315837,6010126-1,"185,15",161,11/06/2016 00:00,01/01/2049 00:00
5337227,6010126-2,"185,15",161,11/06/2016 00:00,01/01/2049 00:00
5337237,6010126-8,"185,15",161,11/06/2016 00:00,01/01/2049 00:00
5474116,6010126-26,"212,98","185,2",03/01/2017 00:00,01/01/2049 00:00
5474896,6010134-26,"199,985","173,9",03/01/2017 00:00,01/01/2049 00:00
5337111,6010134-2,"173,88","151,2",11/06/2016 00:00,01/01/2049 00:00
5337135,6010134-8,"173,88","151,2",11/06/2016 00:00,01/01/2049 00:00
5315834,6010134,"173,88","151,2",11/06/2016 00:00,01/01/2049 00:00
5315835,6010134-1,"173,88","151,2",11/06/2016 00:00,01/01/2049 00:00
5315831,6010125,"148,35",129,11/06/2016 00:00,01/01/2049 00:00
5315833,6010125-1,"148,35",129,11/06/2016 00:00,01/01/2049 00:00
5337066,6010125-2,"148,35",129,11/06/2016 00:00,01/01/2049 00:00
5337067,6010125-8,"148,35",129,11/06/2016 00:00,01/01/2049 00:00
5474792,6010125-26,"170,66","148,4",03/01/2017 00:00,01/01/2049 00:00
5474788,6010133-26,"122,245","106,3",03/01/2017 00:00,01/01/2049 00:00
5337058,6010133-2,"106,26","92,4",11/06/2016 00:00,01/01/2049 00:00
5337062,6010133-8,"106,26","92,4",11/06/2016 00:00,01/01/2049 00:00
5315828,6010133,"106,26","92,4",11/06/2016 00:00,01/01/2049 00:00
5315829,6010133-1,"106,26","92,4",11/06/2016 00:00,01/01/2049 00:00
4024620,p1098-8,"92,4","27,72",03/01/2017 00:00,01/01/2049 00:00
3758783,p1098,"92,4","27,72",08/03/2015 00:00,01/01/2049 00:00
3758784,p1099,129,"38,7",08/03/2015 00:00,01/01/2049 00:00
4024621,p1099-8,129,"38,7",03/01/2017 00:00,01/01/2049 00:00
4024624,1097-1,"111,76",95,24/03/2016 12:00,01/01/2049 00:00
4024625,1097-8,"111,76",95,24/03/2016 12:00,01/01/2049 00:00
3758782,1097,"111,76",95,24/03/2016 12:00,01/01/2049 00:00
5270255,1097-2,"111,76",95,24/03/2016 12:00,01/01/2049 00:00
5315822,6010124,"155,25",135,11/06/2016 00:00,01/01/2049 00:00
5315823,6010124-1,"155,25",135,11/06/2016 00:00,01/01/2049 00:00
5315825,6010124-2,"155,25",135,11/06/2016 00:00,01/01/2049 00:00
5315827,6010124-26,"173,65",151,11/06/2016 00:00,01/01/2049 00:00
5474075,6010124-26,"178,595","155,3",11/06/2016 00:00,01/01/2049 00:00
5686070,6010176-1,"155,25",135,03/01/2017 00:00,01/01/2049 00:00
5686071,6010176-2,"155,25",135,03/01/2017 00:00,01/01/2049 00:00
5686072,6010176-26,0,0,03/01/2017 00:00,01/01/2049 00:00
5600124,6010176,"155,25",135,03/01/2017 00:00,01/01/2049 00:00
5686067,6010175-1,138,120,03/01/2017 00:00,01/01/2049 00:00
5686068,6010175-2,138,120,03/01/2017 00:00,01/01/2049 00:00
5686069,6010175-26,0,0,03/01/2017 00:00,01/01/2049 00:00
5474785,6010132-26,"158,7",138,03/01/2017 00:00,01/01/2049 00:00
5600123,6010175,138,120,03/01/2017 00:00,01/01/2049 00:00
5315818,6010132,138,120,11/06/2016 00:00,01/01/2049 00:00
5315819,6010132-1,138,120,11/06/2016 00:00,01/01/2049 00:00
5315820,6010132-2,138,120,11/06/2016 00:00,01/01/2049 00:00
5315821,6010132-8,138,120,11/06/2016 00:00,01/01/2049 00:00
4396728,10115,"251,505","218,7",25/03/2015 00:00,01/01/2049 00:00
4396741,10115-1,"295,78","257,2",25/03/2015 00:00,01/01/2049 00:00
4396742,10115-8,"257,2",180,25/03/2015 00:00,01/01/2049 00:00
4396459,10116,"141,91","123,4",25/03/2015 00:00,01/01/2049 00:00
4396460,10116-1,"164,335","142,9",25/03/2015 00:00,01/01/2049 00:00
4396461,10116-8,"142,9",100,25/03/2015 00:00,01/01/2049 00:00
4396743,10117-1,"246,445","214,3",25/03/2015 00:00,01/01/2049 00:00
4396744,10117-8,"246,445","214,3",25/03/2015 00:00,01/01/2049 00:00
4396729,10117,"203,665","177,1",25/03/2015 00:00,01/01/2049 00:00
5056144,10117-2,"246,445","214,3",25/03/2015 00:00,01/01/2049 00:00
4396730,10114,"343,045","298,3",25/03/2015 00:00,01/01/2049 00:00
4396747,10114-1,"377,89","328,6",25/03/2015 00:00,01/01/2049 00:00
4396748,10114-8,"377,89","328,6",25/03/2015 00:00,01/01/2049 00:00
5056142,10114-2,"377,89","328,6",25/03/2015 00:00,01/01/2049 00:00
5315813,6010123,"103,845","90,3",11/06/2016 00:00,01/01/2049 00:00
5315814,6010123-1,"103,845","90,3",11/06/2016 00:00,01/01/2049 00:00
5315815,6010123-2,"103,845","90,3",11/06/2016 00:00,01/01/2049 00:00
5315816,6010123-8,"103,845","90,3",11/06/2016 00:00,01/01/2049 00:00
5474784,6010123-26,"119,485","103,9",03/01/2017 00:00,01/01/2049 00:00
5600122,6010174,"103,845","90,3",03/01/2017 00:00,01/01/2049 00:00
5686064,6010174-1,"103,845","90,3",03/01/2017 00:00,01/01/2049 00:00
5686065,6010174-2,"103,845","90,3",03/01/2017 00:00,01/01/2049 00:00
5686066,6010174-26,0,0,03/01/2017 00:00,01/01/2049 00:00
5686061,6010173-1,"96,6",84,03/01/2017 00:00,01/01/2049 00:00
5686062,6010173-2,"96,6",84,03/01/2017 00:00,01/01/2049 00:00
5686063,6010173-26,"111,09","96,6",03/01/2017 00:00,01/01/2049 00:00
5600121,6010173,"96,6",84,03/01/2017 00:00,01/01/2049 00:00
5474783,6010131-26,"111,09","96,6",03/01/2017 00:00,01/01/2049 00:00
5315809,6010131,"96,6",84,11/06/2016 00:00,01/01/2049 00:00
5315810,6010131-1,"96,6",84,11/06/2016 00:00,01/01/2049 00:00
5315811,6010131-2,"96,6",84,11/06/2016 00:00,01/01/2049 00:00
5315812,6010131-8,"96,6",84,11/06/2016 00:00,01/01/2049 00:00
5270305,1096-2,"102,35",87,24/03/2016 12:00,01/01/2049 00:00
4769414,1096-1,"102,35",87,24/03/2016 12:00,01/01/2049 00:00
4769415,1096-8,"102,35",87,24/03/2016 12:00,01/01/2049 00:00
4024622,1096,"102,35",87,24/03/2016 12:00,01/01/2049 00:00
4024626,1094-1,"74,29","64,60",08/03/2015 00:00,01/01/2049 00:00
4024627,p1094-8,84,"25,2",03/01/2017 00:00,01/01/2049 00:00
5270306,1094-2,"74,29","64,60",08/03/2015 00:00,01/01/2049 00:00
3758779,p1094,84,"25,2",08/03/2015 00:00,01/01/2049 00:00
3758780,p1095,"90,3","71,3",08/03/2015 00:00,01/01/2049 00:00
4024628,1095-1,"90,3","71,3",08/03/2015 00:00,01/01/2049 00:00
4024629,p1095-8,"90,3","27,09",03/01/2017 00:00,01/01/2049 00:00
5270304,1095-2,"90,3","71,3",08/03/2015 00:00,01/01/2049 00:00
5531793,6012238,"187,45",163,27/04/2017 00:00,01/01/2049 00:00
5531796,6012238-1,"187,45",163,27/04/2017 00:00,01/01/2049 00:00
2251716,4218,"87,4",76,27/04/2017 00:00,01/01/2049 00:00
4024711,4218-1,"87,4",76,27/04/2017 00:00,01/01/2049 00:00
4024712,4218-10,"87,4",76,27/04/2017 00:00,01/01/2049 00:00
3806221,12102,"63,25","55,00",08/03/2015 00:00,01/01/2049 00:00
4024715,12102-1,"63,25","55,00",08/03/2015 00:00,01/01/2049 00:00
4024716,12102-10,"63,25","55,00",08/03/2015 00:00,01/01/2049 00:00
4024717,12105-1,"81,65","71,00",08/03/2015 00:00,01/01/2049 00:00
4024718,12105-10,"81,65","71,00",08/03/2015 00:00,01/01/2049 00:00
3806222,12105,"81,65","71,00",08/03/2015 00:00,01/01/2049 00:00
4024719,12101-1,46,"40,00",08/03/2015 00:00,01/01/2049 00:00
4024720,12101-10,46,"40,00",08/03/2015 00:00,01/01/2049 00:00
3806219,12101,46,"40,00",08/03/2015 00:00,01/01/2049 00:00
4024721,12104-1,50,"36,18",08/03/2015 00:00,01/01/2049 00:00
4024722,12104-10,50,"36,18",08/03/2015 00:00,01/01/2049 00:00
3806396,12104,50,"36,18",08/03/2015 00:00,01/01/2049 00:00
3806217,12100,"29,5","25,00",08/03/2015 00:00,01/01/2049 00:00
4024723,12100-1,"29,5","25,00",08/03/2015 00:00,01/01/2049 00:00
4024724,12100-10,"29,5","25,00",08/03/2015 00:00,01/01/2049 00:00
4024725,12103-1,"35,4","30,00",08/03/2015 00:00,01/01/2049 00:00
4024726,12103-10,"35,4","30,00",08/03/2015 00:00,01/01/2049 00:00
3806218,12103,"35,4","30,00",08/03/2015 00:00,01/01/2049 00:00
4024713,4219-1,"135,01","117,4",03/01/2017 00:00,01/01/2049 00:00
4024714,4219-10,"135,01","117,4",03/01/2017 00:00,01/01/2049 00:00
2251717,4219,"135,01","117,4",03/01/2017 00:00,01/01/2049 00:00
5264461,6012228,"19,8","9,9",05/05/2016 00:00,01/01/2049 00:00
5264467,6012228-1,"19,8","9,9",05/05/2016 00:00,01/01/2049 00:00
5338939,6012228-18,"19,8","9,9",01/07/2016 00:00,01/01/2049 00:00
5338940,6012228-25,"19,8","9,9",01/07/2016 00:00,01/01/2049 00:00
5417462,6012231,230,"99,9",27/08/2016 00:00,01/01/2049 00:00
5417463,6012231-1/1,230,"99,9",27/08/2016 00:00,01/01/2049 00:00
5417464,6012231-1/5,230,"99,9",27/08/2016 00:00,01/01/2049 00:00
5417465,6012231-1/7,230,"99,9",27/08/2016 00:00,01/01/2049 00:00
5417466,6012231-1/9,230,"99,9",27/08/2016 00:00,01/01/2049 00:00
5417467,6012231-26/1,"260,5","114,9",27/08/2016 00:00,01/01/2049 00:00
5417469,6012231-26/2,"260,5","114,9",27/08/2016 00:00,01/01/2049 00:00
5417470,6012231-26/5,"260,5","114,9",27/08/2016 00:00,01/01/2049 00:00
5417471,6012231-26/7,"260,5","114,9",27/08/2016 00:00,01/01/2049 00:00
5417473,6012231-26/9,"260,5","114,9",27/08/2016 00:00,01/01/2049 00:00
5417474,6012232,348,149,27/08/2016 00:00,01/01/2049 00:00
5417475,6012232-1/1,348,149,27/08/2016 00:00,01/01/2049 00:00
5417476,6012232-1/5,348,149,27/08/2016 00:00,01/01/2049 00:00
5417477,6012232-1/7,348,149,27/08/2016 00:00,01/01/2049 00:00
5417478,6012232-1/9,348,149,27/08/2016 00:00,01/01/2049 00:00
5417480,6012232-26/1,400,"171,5",27/08/2016 00:00,01/01/2049 00:00
5417481,6012232-26/2,400,"171,5",27/08/2016 00:00,01/01/2049 00:00
5417482,6012232-26/5,400,"171,5",27/08/2016 00:00,01/01/2049 00:00
5417483,6012232-26/7,400,"171,5",27/08/2016 00:00,01/01/2049 00:00
5417484,6012232-26/9,400,"171,5",27/08/2016 00:00,01/01/2049 00:00
5417439,6012229,132,"59,9",27/08/2016 00:00,01/01/2049 00:00
5417440,6012229-1/1,132,"59,9",20/08/2016 00:00,01/01/2049 00:00
5417441,6012229-1/5,132,"59,9",27/08/2016 00:00,01/01/2049 00:00
5417442,6012229-1/7,132,"59,9",27/08/2016 00:00,01/01/2049 00:00
5417443,6012229-1/9,132,"59,9",27/08/2016 00:00,01/01/2049 00:00
5417444,6012229-26/1,"141,9",69,27/08/2016 00:00,01/01/2049 00:00
5417445,6012229-26/2,"141,9",69,27/08/2016 00:00,01/01/2049 00:00
5417446,6012229-26/5,"141,9",69,27/08/2016 00:00,01/01/2049 00:00
5417447,6012229-26/7,"141,9",69,27/08/2016 00:00,01/01/2049 00:00
5417448,6012229-26/9,"141,9",69,27/08/2016 00:00,01/01/2049 00:00
5417449,6012230,190,"79,9",27/08/2016 00:00,01/01/2049 00:00
5417450,6012230-1/1,190,"79,9",27/08/2016 00:00,01/01/2049 00:00
5417452,6012230-1/5,190,"79,9",27/08/2016 00:00,01/01/2049 00:00
5417453,6012230-1/7,190,"79,9",27/08/2016 00:00,01/01/2049 00:00
5417454,6012230-1/9,190,"79,9",27/08/2016 00:00,01/01/2049 00:00
5417455,6012230-26/1,"210,9","91,9",27/08/2016 00:00,01/01/2049 00:00
5417456,6012230-26/2,"210,9","91,9",27/08/2016 00:00,01/01/2049 00:00
5417457,6012230-26/5,"210,9","91,9",27/08/2016 00:00,01/01/2049 00:00
5417458,6012230-26/7,"210,9","91,9",27/08/2016 00:00,01/01/2049 00:00
5417459,6012230-26/9,"210,9","91,9",27/08/2016 00:00,01/01/2049 00:00
4714764,13155,31,"28,9",24/03/2016 12:00,01/01/2049 00:00
4717770,13155-1,31,"28,9",24/03/2016 12:00,01/01/2049 00:00
4717771,13155-8,"34,71","35,7",24/03/2016 12:00,01/01/2049 00:00
5473844,13155-26,"39,9","35,7",24/03/2016 12:00,01/01/2049 00:00
5485036,P13155,24,"12,99",21/10/2016 00:00,01/01/2049 00:00
5485037,"1,32E-04",24,"12,99",21/10/2016 00:00,01/01/2049 00:00
5648264,P13155-1,"28,9","8,67",03/01/2017 00:00,01/01/2049 00:00
5600038,6013250,"34,71",31,03/01/2017 00:00,01/01/2049 00:00
5616277,6013250-1,"34,71",31,03/01/2017 00:00,01/01/2049 00:00
5616278,6013250-25,"41,055","35,7",03/01/2017 00:00,01/01/2049 00:00
5616279,6013250-26,"41,055","35,7",03/01/2017 00:00,01/01/2049 00:00
5683348,1546-26/30,"43,7",38,03/01/2017 00:00,01/01/2049 00:00
2251763,1546,"37,95","33,00",08/03/2015 00:00,01/01/2049 00:00
5475099,1546-26/1,"43,7",38,03/01/2017 00:00,01/01/2049 00:00
5475101,1546-26/2,"43,7",38,03/01/2017 00:00,01/01/2049 00:00
5475102,1546-26/27,"43,7",38,03/01/2017 00:00,01/01/2049 00:00
5475103,1546-26/28,"43,7",38,03/01/2017 00:00,01/01/2049 00:00
5475104,1546-26/29,"43,7",38,03/01/2017 00:00,01/01/2049 00:00
4718385,1546-1/1,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718386,1546-1/2,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718387,1546-1/5,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718388,1546-1/7,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718389,1546-1/9,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718390,1546-2/1,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718391,1546-2/2,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718392,1546-2/5,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718394,1546-2/7,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718395,1546-2/9,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718396,1546-8/1,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718398,1546-8/2,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718400,1546-8/5,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718402,1546-8/7,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
4718405,1546-8/9,"39,6","33,00",08/03/2015 00:00,01/01/2049 00:00
5597532,601588,51,45,03/01/2017 00:00,01/01/2049 00:00
5625186,601588-1,51,45,03/01/2017 00:00,01/01/2049 00:00
5625187,601588-26,59,"51,8",03/01/2017 00:00,01/01/2049 00:00
5625188,601589-1,59,51,03/01/2017 00:00,01/01/2049 00:00
5625189,601589-26,67,"58,7",03/01/2017 00:00,01/01/2049 00:00
5597533,601589,59,51,03/01/2017 00:00,01/01/2049 00:00
4024460,1205-1,"35,305","30,70",08/03/2015 00:00,01/01/2049 00:00
4024461,p1205-8,"30,7","9,21",03/01/2017 00:00,01/01/2049 00:00
5474913,1205-26,"40,595","35,3",03/01/2017 00:00,01/01/2049 00:00
2251703,p1205,"35,305","30,7",30/05/2017 00:00,01/01/2049 00:00
5475052,1504-26,"64,975","56,5",03/01/2017 00:00,01/01/2049 00:00
4024755,1504-1,"49,1","41,71",08/03/2015 00:00,01/01/2049 00:00
2251676,1504,"49,1","41,71",08/03/2015 00:00,01/01/2049 00:00
2251677,1503,"46,56","38,80",08/03/2015 00:00,01/01/2049 00:00
4024757,1503-1,"46,56","38,80",08/03/2015 00:00,01/01/2049 00:00
5648270,P1503,45,"13,5",03/01/2017 00:00,01/01/2049 00:00
5648345,P1503-8,45,"13,5",03/01/2017 00:00,01/01/2049 00:00
5475051,1503-26,"51,405","44,7",03/01/2017 00:00,01/01/2049 00:00
5268872,601324,"19,33","5,8",03/01/2017 00:00,01/01/2049 00:00
5268875,P1324-8,"19,33","5,8",03/01/2017 00:00,01/01/2049 00:00
5177714,13172,60,45,20/03/2016 00:00,01/01/2049 00:00
5177715,13172-1,60,45,20/03/2016 00:00,01/01/2049 00:00
5473834,1324-26,41,"35,7",24/03/2016 12:00,01/01/2049 00:00
4024733,1324-1,"36,47",31,24/03/2016 12:00,01/01/2049 00:00
4024734,1324-8,"36,47",31,24/03/2016 12:00,01/01/2049 00:00
3631798,1324,"36,47",31,24/03/2016 12:00,01/01/2049 00:00
5650622,1324-25/1,41,"35,7",29/05/2017 00:00,01/01/2049 00:00
5600022,6013235,76,66,30/05/2017 00:00,01/01/2049 00:00
5616199,6013235-1,"75,9",66,03/01/2017 00:00,01/01/2049 00:00
5616200,6013235-25,"87,285","75,9",03/01/2017 00:00,01/01/2049 00:00
5616201,6013235-26,"87,285","75,9",03/01/2017 00:00,01/01/2049 00:00
5474077,13112-26,"64,7","58,7",24/03/2016 12:00,01/01/2049 00:00
3806207,13112,57,51,24/03/2016 12:00,01/01/2049 00:00
4024735,13112-8,57,51,24/03/2016 12:00,01/01/2049 00:00
4989557,13112-1,57,51,24/03/2016 12:00,01/01/2049 00:00
4714767,13156,44,"39,9",24/03/2016 12:00,01/01/2049 00:00
4717293,P13156-8,"29,9","8,97",03/01/2017 00:00,01/01/2049 00:00
5473873,13156-26,"49,9","44,9",24/03/2016 12:00,01/01/2049 00:00
4717562,13156-1,44,"39,9",24/03/2016 12:00,01/01/2049 00:00
4717566,13157-8,"37,6",33,24/03/2016 12:00,01/01/2049 00:00
5473888,13157-26,"42,6",38,24/03/2016 12:00,01/01/2049 00:00
4717300,13157-1,"37,6",33,24/03/2016 12:00,01/01/2049 00:00
