Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Kit de Prateleiras",5685901,"6012273-26/33","",3.82,"Kit Columba ( G ) Metalic-Trama Stucco","","",False,1000,5,True,0,0,211.6,184,0,0,03/01/2017,01/01/2049,True,False,"6012268_26_31a.jpg","6012268_26_31a.jpg","6012268_26_31a.jpg","","","","","","","67580",0,5600089,0,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","","kit-columba-g-","","",""
"A","Kit de Prateleiras",5685907,"6012274-2/18","",3.74,"Kit Lyra ( G ) Preto-Teka Artico","","",False,1000,5,True,0,0,200.1,174,0,0,03/01/2017,01/01/2049,True,False,"6012274_2_18a.jpg","6012274_2_18a.jpg,6012274_2_18a.jpg,6012274_2_18a.jpg","6012274_2_18a.jpg,6012274_2_18a.jpg,6012274_2_18a.jpg","","","","","","","67573",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685908,"6012274-2/21","",3.74,"Kit Lyra ( G ) Preto-Palissandro Bahia","","",False,1000,5,True,0,0,200.1,174,0,0,03/01/2017,01/01/2049,True,False,"6012274_2_21a.jpg","6012274_2_21a.jpg,6012274_2_21a.jpg,6012274_2_21a.jpg","6012274_2_21a.jpg,6012274_2_21a.jpg,6012274_2_21a.jpg","","","","","","","67617",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","Kit Lyra ( G )","kit-lyra---g--","","",""
"A","Kit de Prateleiras",5685909,"6012274-2/31","",3.74,"Kit Lyra ( G ) Preto-Lanarca","","",False,1000,5,True,0,0,200.1,174,0,0,03/01/2017,01/01/2049,True,False,"6012274_2_31a.jpg","6012274_2_31a.jpg,6012274_2_31a.jpg,6012274_2_31a.jpg","6012274_2_31a.jpg,6012274_2_31a.jpg,6012274_2_31a.jpg","","","","","","","67570",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685910,"6012274-2/32","",3.74,"Kit Lyra ( G ) Preto-Metalic-Suede","","",False,1000,5,True,0,0,200.1,174,0,0,03/01/2017,01/01/2049,True,False,"6012274_2_32a.jpg","6012274_2_32a.jpg,6012274_2_32a.jpg,6012274_2_32a.jpg","6012274_2_32a.jpg,6012274_2_32a.jpg,6012274_2_32a.jpg","","","","","","","67572",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685911,"6012274-2/33","",3.74,"Kit Lyra ( G ) Preto-Trama Stucco","","",False,1000,5,True,0,0,200.1,174,0,0,03/01/2017,01/01/2049,True,False,"6012274_2_33a.jpg","6012274_2_33a.jpg,6012274_2_33a.jpg,6012274_2_33a.jpg","6012274_2_33a.jpg,6012274_2_33a.jpg,6012274_2_33a.jpg","","","","","","","67571",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685912,"6012274-25/18","",3.74,"Kit Lyra ( G ) Cobre-Teka Artico","","",False,1000,5,True,0,0,230.12,200.1,0,0,03/01/2017,01/01/2049,True,False,"6012274_25_18a.jpg","6012274_25_18a.jpg,6012274_25_18a.jpg,6012274_25_18a.jpg","6012274_25_18a.jpg,6012274_25_18a.jpg,6012274_25_18a.jpg","","","","","","","67577",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685913,"6012274-25/21","",3.74,"Kit Lyra ( G ) Cobre-Palissandro Bahia","","",False,1000,5,True,0,0,230.12,200.1,0,0,03/01/2017,01/01/2049,True,False,"6012274_25_21a.jpg","6012274_25_21a.jpg,6012274_25_21a.jpg,6012274_25_21a.jpg","6012274_25_21a.jpg,6012274_25_21a.jpg,6012274_25_21a.jpg","","","","","","","67574",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685914,"6012274-25/31","",3.74,"Kit Lyra ( G ) Cobre-Lanarca","","",False,1000,5,True,0,0,230.12,200.1,0,0,03/01/2017,01/01/2049,True,False,"6012274_25_31a.jpg","6012274_25_31a.jpg,6012274_25_31a.jpg,6012274_25_31a.jpg","6012274_25_31a.jpg,6012274_25_31a.jpg,6012274_25_31a.jpg","","","","","","","67578",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685915,"6012274-25/32","",3.74,"Kit Lyra ( G ) Cobre-Metalic-Suede","","",False,1000,5,True,0,0,230.12,200.1,0,0,03/01/2017,01/01/2049,True,False,"6012274_25_32a.jpg","6012274_25_32a.jpg,6012274_25_32a.jpg,6012274_25_32a.jpg","6012274_25_32a.jpg,6012274_25_32a.jpg,6012274_25_32a.jpg","","","","","","","67575",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685916,"6012274-25/33","",3.74,"Kit Lyra ( G ) Cobre-Trama Stucco","","",False,1000,5,True,0,0,230.12,200.1,0,0,03/01/2017,01/01/2049,True,False,"6012274_25_33a.jpg","6012274_25_33a.jpg,6012274_25_33a.jpg,6012274_25_33a.jpg","6012274_25_33a.jpg,6012274_25_33a.jpg,6012274_25_33a.jpg","","","","","","","67576",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685917,"6012274-26/18","",3.74,"Kit Lyra ( G ) Metalic-Teka Artico","","",False,1000,5,True,0,0,230.12,200.1,0,0,03/01/2017,01/01/2049,True,False,"6012274_26_18a.jpg","6012274_26_18a.jpg,6012274_26_18a.jpg,6012274_26_18a.jpg","6012274_26_18a.jpg,6012274_26_18a.jpg,6012274_26_18a.jpg","","","","","","","64448",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","Kit Lyra ( G )","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685918,"6012274-26/21","",3.74,"Kit Lyra ( G ) Metalic-Palissandra Bahia","","",False,1000,5,True,0,0,230.12,200.1,0,0,03/01/2017,01/01/2049,True,False,"6012274_26_21a.jpg","6012274_26_21a.jpg,6012274_26_21a.jpg,6012274_26_21a.jpg","6012274_26_21a.jpg,6012274_26_21a.jpg,6012274_26_21a.jpg","","","","","","","64441",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","Kit Lyra ( G )","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685919,"6012274-26/31","",3.74,"Kit Lyra ( G ) Metalic-Lanarca","","",False,1000,5,True,0,0,230.12,200.1,0,0,03/01/2017,01/01/2049,True,False,"6012274_26_31a.jpg","6012274_26_31a.jpg,6012274_26_31a.jpg,6012274_26_31a.jpg","6012274_26_31a.jpg,6012274_26_31a.jpg,6012274_26_31a.jpg","","","","","","","67581",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685920,"6012274-26/32","",3.74,"Kit Lyra ( G ) Metalic-Metalic-Suede","","",False,1000,5,True,0,0,230.12,200.1,0,0,03/01/2017,01/01/2049,True,False,"6012274_26_32a.jpg","6012274_26_32a.jpg,6012274_26_32a.jpg,6012274_26_32a.jpg","6012274_26_32a.jpg,6012274_26_32a.jpg,6012274_26_32a.jpg","","","","","","","67579",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685921,"6012274-26/33","",3.74,"Kit Lyra ( G ) Metalic-Trama Stucco","","",False,1000,5,True,0,0,230.12,200.1,0,0,03/01/2017,01/01/2049,True,False,"6012274_26_33a.jpg","6012274_26_33a.jpg,6012274_26_33a.jpg,6012274_26_33a.jpg","6012274_26_33a.jpg,6012274_26_33a.jpg,6012274_26_33a.jpg","","","","","","","67580",0,5600090,0,"",,0,0,,"","",0,0,"",True,False,116,20,25,"","A","Kit Lyra ( G )","kit-lyra-g-","","",""
"A","Kit de Prateleiras",5685945,"6012270-2/18","",3.5,"Kit Atria ( G ) Preto-Teka Artico","","",False,1000,5,True,0,0,158.7,138,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67573",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685946,"6012270-2/21","",3.5,"Kit Atria ( G ) Preto-Palissandro Bahia","","",False,1000,5,True,0,0,158.7,138,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67617",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685947,"6012270-2/31","",3.5,"Kit Atria ( G ) Preto-Lanarca","","",False,1000,5,True,0,0,158.7,138,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67570",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685948,"6012270-2/32","",3.5,"Kit Atria ( G ) Preto-Metalic-Suede","","",False,1000,5,True,0,0,158.7,138,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67572",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685949,"6012270-2/33","",3.5,"Kit Atria ( G ) Preto-Trama Stucco","","",False,1000,5,True,0,0,158.7,138,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67571",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685950,"6012270-25/18","",3.5,"Kit Atria ( G ) Cobre-Teka Artico","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67577",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685951,"6012270-25/21","",3.5,"Kit Atria ( G ) Cobre-Palissandro Bahia","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67574",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685952,"6012270-25/31","",3.5,"Kit Atria ( G ) Cobre-Lanarca","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67578",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685953,"6012270-25/32","",3.5,"Kit Atria ( G ) Cobre-Metalic-Suede","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67575",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685954,"6012270-25/33","",3.5,"Kit Atria ( G ) Cobre-Trama Stucco","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67576",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685955,"6012270-26/18","",3.5,"Kit Atria ( G ) Metalic-Teka Artico","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","64448",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685956,"6012270-26/21","",3.5,"Kit Atria ( G ) Metalic-Palissandra Bahia","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","64441",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685957,"6012270-26/31","",3.5,"Kit Atria ( G ) Metalic-Lanarca","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_21a.jpg","6012270_26_21a.jpg","6012270_26_21a.jpg","","","","","","","67581",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685958,"6012270-26/32","",3.5,"Kit Atria ( G ) Metalic-Metalic-Suede","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_32a.jpg","6012270_26_32a.jpg","6012270_26_32a.jpg","","","","","","","67579",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685959,"6012270-26/33","",3.5,"Kit Atria ( G ) Metalic-Trama Stucco","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270_26_33a.jpg","6012270_26_33a.jpg,6012270_26_33b.jpg,6012270_26_33c.jpg","6012270_26_33a.jpg,6012270_26_33b.jpg,6012270_26_33c.jpg","","","","","","","67580",0,5600086,0,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria ( G )","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5685965,"6012271-2/18","",4,"Kit Vega ( G ) Preto-Teka Artico","","",False,1000,5,True,0,0,213.9,186,0,0,03/01/2017,01/01/2049,True,False,"6012271_2_18a.jpg","6012271_2_18a.jpg,6012271_2_18a.jpg,6012271_2_18a.jpg","6012271_2_18a.jpg,6012271_2_18a.jpg,6012271_2_18a.jpg","","","","","","","67573",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685966,"6012271-2/21","",4,"Kit Vega ( G ) Preto-Palissandro Bahia","","",False,1000,5,True,0,0,213.9,186,0,0,03/01/2017,01/01/2049,True,False,"6012271_2_21a.jpg","6012271_2_21a.jpg,6012271_2_21a.jpg,6012271_2_21a.jpg","6012271_2_21a.jpg,6012271_2_21a.jpg,6012271_2_21a.jpg","","","","","","","67617",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685967,"6012271-2/31","",4,"Kit Vega ( G ) Preto-Lanarca","","",False,1000,5,True,0,0,213.9,186,0,0,03/01/2017,01/01/2049,True,False,"6012271_2_31a.jpg","6012271_2_31a.jpg,6012271_2_31a.jpg,6012271_2_31a.jpg","6012271_2_31a.jpg,6012271_2_31a.jpg,6012271_2_31a.jpg","","","","","","","67570",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685968,"6012271-2/32","",4,"Kit Vega ( G ) Preto-Metalic-Suede","","",False,1000,5,True,0,0,213.9,186,0,0,03/01/2017,01/01/2049,True,False,"6012271_2_32a.jpg","6012271_2_32a.jpg,6012271_2_32a.jpg,6012271_2_32a.jpg","6012271_2_32a.jpg,6012271_2_32a.jpg,6012271_2_32a.jpg","","","","","","","67572",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685969,"6012271-2/33","",4,"Kit Vega ( G ) Preto-Trama Stucco","","",False,1000,5,True,0,0,213.9,186,0,0,03/01/2017,01/01/2049,True,False,"6012271_2_33a.jpg","6012271_2_33a.jpg,6012271_2_33a.jpg,6012271_2_33a.jpg","6012271_2_33a.jpg,6012271_2_33a.jpg,6012271_2_33a.jpg","","","","","","","67571",1,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685970,"6012271-25/18","",4,"Kit Vega ( G ) Cobre-Teka Artico","","",False,1000,5,True,0,0,245.99,213.9,0,0,03/01/2017,01/01/2049,True,False,"6012271_25_18a.jpg","6012271_25_18a.jpg,6012271_25_18a.jpg,6012271_25_18a.jpg","6012271_25_18a.jpg,6012271_25_18a.jpg,6012271_25_18a.jpg","","","","","","","67577",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685971,"6012271-25/21","",4,"Kit Vega ( G ) Cobre-Palissandro Bahia","","",False,1000,5,True,0,0,245.99,213.9,0,0,03/01/2017,01/01/2049,True,False,"6012271_25_21a.jpg","6012271_25_21a.jpg,6012271_25_21a.jpg,6012271_25_21a.jpg","6012271_25_21a.jpg,6012271_25_21a.jpg,6012271_25_21a.jpg","","","","","","","67574",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685972,"6012271-25/31","",4,"Kit Vega ( G ) Cobre-Lanarca","","",False,1000,5,True,0,0,245.99,213.9,0,0,03/01/2017,01/01/2049,True,False,"6012271_25_31a.jpg","6012271_25_31a.jpg,6012271_25_31a.jpg,6012271_25_31a.jpg","6012271_25_31a.jpg,6012271_25_31a.jpg,6012271_25_31a.jpg","","","","","","","67578",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685973,"6012271-25/32","",4,"Kit Vega ( G ) Cobre-Metalic-Suede","","",False,1000,5,True,0,0,245.99,213.9,0,0,03/01/2017,01/01/2049,True,False,"6012271_25_32a.jpg","6012271_25_32a.jpg,6012271_25_32a.jpg,6012271_25_32a.jpg","6012271_25_32a.jpg,6012271_25_32a.jpg,6012271_25_32a.jpg","","","","","","","67575",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685974,"6012271-25/33","",4,"Kit Vega ( G ) Cobre-Trama Stucco","","",False,1000,5,True,0,0,245.99,213.9,0,0,03/01/2017,01/01/2049,True,False,"6012271_25_33a.jpg","6012271_25_33a.jpg,6012271_25_33a.jpg,6012271_25_33a.jpg","6012271_25_33a.jpg,6012271_25_33a.jpg,6012271_25_33a.jpg","","","","","","","67576",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","","kit-vega-g-","","",""
"A","Kit de Prateleiras",5685975,"6012271-26/18","",4,"Kit Vega ( G ) Metalic-Teka Artico","","",False,1000,5,True,0,0,245.99,213.9,0,0,03/01/2017,01/01/2049,True,False,"6012271_26_18a.jpg","6012271_26_18a.jpg,6012271_26_18a.jpg,6012271_26_18a.jpg","6012271_26_18a.jpg,6012271_26_18a.jpg,6012271_26_18a.jpg","","","","","","","64448",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685976,"6012271-26/21","",4,"Kit Vega ( G ) Metalic-Palissandra Bahia","","",False,1000,5,True,0,0,245.99,213.9,0,0,03/01/2017,01/01/2049,True,False,"6012271_26_21a.jpg","6012271_26_21a.jpg,6012271_26_21a.jpg,6012271_26_21a.jpg","6012271_26_21a.jpg,6012271_26_21a.jpg,6012271_26_21a.jpg","","","","","","","64441",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685977,"6012271-26/31","",4,"Kit Vega ( G ) Metalic-Lanarca","","",False,1000,5,True,0,0,245.99,213.9,0,0,03/01/2017,01/01/2049,True,False,"6012271_26_31a.jpg","6012271_26_31a.jpg,6012271_26_31a.jpg,6012271_26_31a.jpg","6012271_26_31a.jpg,6012271_26_31a.jpg,6012271_26_31a.jpg","","","","","","","67581",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685978,"6012271-26/32","",4,"Kit Vega ( G ) Metalic-Metalic-Suede","","",False,1000,5,True,0,0,245.99,213.9,0,0,03/01/2017,01/01/2049,True,False,"6012271_26_32a.jpg","6012271_26_32a.jpg,6012271_26_32a.jpg,6012271_26_32a.jpg","6012271_26_32a.jpg,6012271_26_32a.jpg,6012271_26_32a.jpg","","","","","","","67579",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","Kit Vega ( G )","kit-vega---g--","","",""
"A","Kit de Prateleiras",5685979,"6012271-26/33","",4,"Kit Vega ( G ) Metalic-Trama Stucco","","",False,1000,5,True,0,0,245.99,213.9,0,0,03/01/2017,01/01/2049,True,False,"6012271_26_33a.jpg","6012271_26_33a.jpg,6012271_26_33a.jpg,6012271_26_33a.jpg","6012271_26_33a.jpg,6012271_26_33a.jpg,6012271_26_33a.jpg","","","","","","","67580",0,5600087,0,"",,0,0,,"","",0,0,"",True,False,116,22,25,"","A","","kit-vega-g-","","",""
"A","Kit de Prateleiras",5695326,"6012281-26","",9.7,"KIT 1 Prateleiras Linha Espa̤o Eco Metalic Eco Metalic","","",False,1000,5,False,0,0,527.9,458.9,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,5695297,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5695327,"6012282-26","",13.98,"KIT 2 Prateleiras Linha Espa̤o Eco Metalic Eco Metalic","","",False,1000,5,False,0,0,527.9,458.9,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,5695298,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5695328,"6012283-26","",13.27,"KIT 3 Prateleiras Linha Espa̤o Eco Metalic Eco Metalic","","",False,1000,5,False,0,0,527.9,458.9,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,5695299,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5695329,"6012284-26","",14.13,"KIT 4 Prateleiras Linha Espa̤o Eco Metalic Eco Metalic","","",False,1000,5,False,0,0,540.9,470.4,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,5695300,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5695330,"6012285-26","",14.8,"KIT 5 Prateleiras Linha Espa̤o Eco Metalic Eco Metalic","","",False,1000,5,False,0,0,540.9,470.4,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,5695301,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5754421,"6012281-2","",9.7,"KIT 1 Prateleiras Linha Espa̤o Eco Metalic","","",False,1000,5,False,0,0,527.9,458.9,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,5695297,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5754422,"6012282-2","",13.98,"KIT 2 Prateleiras Linha Espa̤o Eco Metalic","","",False,1000,5,False,0,0,527.9,458.9,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,5695298,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5754423,"6012283-2","",13.27,"KIT 3 Prateleiras Linha Espa̤o Eco Metalic","","",False,1000,5,False,0,0,527.9,458.9,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,5695299,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5754424,"6012284-2","",14.13,"KIT 4 Prateleiras Linha Espa̤o Eco Metalic","","",False,1000,5,False,0,0,540.9,470.4,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,5695300,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5754425,"6012285-2","",14.8,"KIT 5 Prateleiras Linha Espa̤o Eco Metalic","","",False,1000,5,False,0,0,540.9,470.4,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,5695301,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5695297,"6012281","KIT 1 Prateleiras Linha Espa̤o",9.7,"KIT 1 Prateleiras Linha Espa̤o","","",False,1000,5,False,0,0,527.9,458.9,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5695298,"6012282","KIT 2 Prateleiras Linha Espa̤o",13.98,"KIT 2 Prateleiras Linha Espa̤o","","",False,1000,5,False,0,0,527.9,458.9,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
